biosample_id,accession,organism,strain,isolation_source,host,collection_date,geo_loc_name,amr_genotypes,amr_phenotypes,disease,sra_accession,assembly_accession,assembly_status,ftp_path_refseq,ftp_path_genbank,organism_query
54204582,SAMN54204582,,LACPHL-SPEC-2025-00931,,Homo sapiens,,,,,,,GCA_054087825.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/825/GCA_054087825.1_PDT003030298.1,Streptococcus pneumoniae
54204581,SAMN54204581,,LACPHL-SPEC-2025-00930,,Homo sapiens,,,,,,,GCA_054087765.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/765/GCA_054087765.1_PDT003030299.1,Streptococcus pneumoniae
54204580,SAMN54204580,,LACPHL-SPEC-2025-00929,,Homo sapiens,,,,,,,GCA_054087745.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/745/GCA_054087745.1_PDT003030300.1,Streptococcus pneumoniae
54204579,SAMN54204579,,LACPHL-SPEC-2025-00928,,Homo sapiens,,,,,,,GCA_054087385.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/385/GCA_054087385.1_PDT003030301.1,Streptococcus pneumoniae
54204577,SAMN54204577,,LACPHL-SPEC-2025-00926,,Homo sapiens,,,,,,,GCA_054087365.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/365/GCA_054087365.1_PDT003030303.1,Streptococcus pneumoniae
54204574,SAMN54204574,,LACPHL-SPEC-2025-00923,,Homo sapiens,,,,,,,GCA_054087305.1,Contig,,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/054/087/305/GCA_054087305.1_PDT003030317.1,Streptococcus pneumoniae
54276763,SAMEA120832096,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276762,SAMEA120832180,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276761,SAMEA120832056,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276760,SAMEA120832154,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276759,SAMEA120832147,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276758,SAMEA120832196,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276757,SAMEA120832068,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276756,SAMEA120831992,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276755,SAMEA120832051,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276754,SAMEA120832043,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276753,SAMEA120831996,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276752,SAMEA120832202,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276751,SAMEA120832256,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276750,SAMEA120832219,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276749,SAMEA120832126,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276748,SAMEA120832059,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276746,SAMEA120831998,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276745,SAMEA120832113,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276744,SAMEA120832264,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276743,SAMEA120832032,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276742,SAMEA120832011,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276741,SAMEA120832085,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276739,SAMEA120832228,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276738,SAMEA120832062,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276737,SAMEA120832185,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276736,SAMEA120832207,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276734,SAMEA120832234,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276733,SAMEA120832046,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276732,SAMEA120832080,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276731,SAMEA120832135,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276730,SAMEA120832167,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276729,SAMEA120832236,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276728,SAMEA120832018,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276727,SAMEA120832120,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276726,SAMEA120832095,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276722,SAMEA120832090,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276721,SAMEA120832071,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276720,SAMEA120832150,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276719,SAMEA120832073,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276718,SAMEA120832245,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276717,SAMEA120832212,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276716,SAMEA120832009,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276715,SAMEA120832133,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276714,SAMEA120832197,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276713,SAMEA120832101,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276712,SAMEA120832265,,,human,,,,,,,,,,,,Streptococcus pneumoniae
54276711,SAMEA120832048,,,human,,,,,,,,,,,,Streptococcus pneumoniae
